时间,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16
2025-12-02 12:43:16,2.535102e+01,4.229879e+01,6.080309e+00,9.221077e+01,4.839095e+01,5.756593e+01,2.028149e+01,4.296188e+01,2.032723e+01,5.307572e+01,1.257033e+01,3.418595e+01,7.222422e+00,1.944988e+01,2.483099e+01,4.042986e+01
2025-12-02 12:43:46,2.533185e+01,4.225394e+01,6.159242e+00,9.214964e+01,4.852295e+01,5.733927e+01,2.030517e+01,4.305591e+01,2.031433e+01,5.300986e+01,1.245533e+01,3.415590e+01,7.140958e+00,1.960093e+01,2.491110e+01,4.036139e+01
2025-12-02 12:44:16,2.532514e+01,4.226537e+01,6.145765e+00,9.211456e+01,4.841547e+01,5.741241e+01,2.028047e+01,4.292585e+01,2.032523e+01,5.296454e+01,1.248773e+01,3.407835e+01,7.207016e+00,1.950070e+01,2.486415e+01,4.035893e+01
2025-12-02 12:44:46,2.532354e+01,4.224383e+01,6.135906e+00,9.207961e+01,4.843130e+01,5.740295e+01,2.027622e+01,4.288686e+01,2.031888e+01,5.295590e+01,1.249578e+01,3.407570e+01,7.165983e+00,1.950557e+01,2.485103e+01,4.036236e+01
2025-12-02 12:45:16,2.531192e+01,4.220656e+01,6.130831e+00,9.202956e+01,4.841489e+01,5.737410e+01,2.027564e+01,4.290438e+01,2.034583e+01,5.298226e+01,1.250754e+01,3.403011e+01,7.186881e+00,1.950691e+01,2.488633e+01,4.033298e+01
2025-12-02 12:45:46,2.532188e+01,4.231302e+01,6.057840e+00,9.209655e+01,4.818123e+01,5.761431e+01,2.022118e+01,4.274793e+01,2.034980e+01,5.293941e+01,1.260892e+01,3.410509e+01,7.253056e+00,1.925450e+01,2.484108e+01,4.038015e+01
2025-12-02 12:46:16,2.531866e+01,4.233966e+01,6.063514e+00,9.216168e+01,4.820655e+01,5.760040e+01,2.021499e+01,4.268710e+01,2.034535e+01,5.291344e+01,1.260494e+01,3.414223e+01,7.236399e+00,1.921585e+01,2.480070e+01,4.040631e+01
2025-12-02 12:46:46,2.533521e+01,4.248656e+01,6.051838e+00,9.219254e+01,4.824399e+01,5.768758e+01,2.019437e+01,4.257250e+01,2.034998e+01,5.287390e+01,1.261611e+01,3.424109e+01,7.201842e+00,1.908877e+01,2.474103e+01,4.045328e+01
2025-12-02 12:47:16,2.534595e+01,4.251653e+01,6.060971e+00,9.215977e+01,4.820901e+01,5.768136e+01,2.019056e+01,4.258688e+01,2.034410e+01,5.281849e+01,1.261576e+01,3.424835e+01,7.168468e+00,1.909110e+01,2.473664e+01,4.045700e+01
2025-12-02 12:47:46,2.529433e+01,4.226534e+01,6.073535e+00,9.208342e+01,4.816468e+01,5.757117e+01,2.018014e+01,4.260238e+01,2.026393e+01,5.281245e+01,1.255621e+01,3.420301e+01,7.143178e+00,1.925285e+01,2.480886e+01,4.036905e+01
2025-12-02 12:48:16,2.528494e+01,4.233675e+01,6.070780e+00,9.212229e+01,4.821249e+01,5.760190e+01,2.016949e+01,4.252687e+01,2.026746e+01,5.277782e+01,1.253676e+01,3.426218e+01,7.058550e+00,1.917818e+01,2.478125e+01,4.040824e+01
2025-12-02 12:48:46,2.522596e+01,4.247830e+01,6.003043e+00,9.212721e+01,4.815199e+01,5.760632e+01,2.014732e+01,4.247083e+01,2.022976e+01,5.274090e+01,1.236457e+01,3.440339e+01,7.057469e+00,1.897669e+01,2.478886e+01,4.053631e+01
2025-12-02 12:49:16,2.513029e+01,4.242032e+01,6.010767e+00,9.206372e+01,4.824786e+01,5.745791e+01,2.021498e+01,4.257721e+01,2.002933e+01,5.273505e+01,1.219831e+01,3.436526e+01,6.812134e+00,1.915265e+01,2.482701e+01,4.064939e+01
2025-12-02 12:49:46,2.515055e+01,4.217055e+01,6.018806e+00,9.188890e+01,4.829560e+01,5.729601e+01,2.024023e+01,4.266113e+01,2.001667e+01,5.275447e+01,1.218023e+01,3.418977e+01,6.772057e+00,1.951503e+01,2.488076e+01,4.049060e+01
2025-12-02 12:50:16,2.509548e+01,4.210478e+01,5.985035e+00,9.184428e+01,4.828460e+01,5.717367e+01,2.024685e+01,4.269823e+01,1.998460e+01,5.273761e+01,1.207443e+01,3.414622e+01,6.808850e+00,1.954877e+01,2.492388e+01,4.048936e+01
2025-12-02 12:50:46,2.513330e+01,4.204252e+01,5.994820e+00,9.178921e+01,4.823780e+01,5.722398e+01,2.019733e+01,4.266816e+01,2.005072e+01,5.273061e+01,1.217052e+01,3.398937e+01,6.853679e+00,1.955393e+01,2.490397e+01,4.040368e+01
2025-12-02 12:51:16,2.512056e+01,4.198479e+01,5.996865e+00,9.172705e+01,4.821121e+01,5.719874e+01,2.018944e+01,4.265186e+01,2.002178e+01,5.274358e+01,1.213681e+01,3.393540e+01,6.862884e+00,1.957628e+01,2.489563e+01,4.037825e+01
2025-12-02 12:51:46,2.517789e+01,4.196177e+01,6.007145e+00,9.174987e+01,4.813235e+01,5.733122e+01,2.012820e+01,4.258360e+01,2.006714e+01,5.272410e+01,1.228770e+01,3.390055e+01,6.858372e+00,1.952745e+01,2.483684e+01,4.032550e+01
2025-12-02 12:52:16,2.514112e+01,4.197626e+01,6.006958e+00,9.173231e+01,4.818102e+01,5.724832e+01,2.014192e+01,4.257869e+01,2.005569e+01,5.270626e+01,1.222169e+01,3.391316e+01,6.840609e+00,1.955072e+01,2.488688e+01,4.033361e+01
2025-12-02 12:52:46,2.520273e+01,4.208847e+01,6.059829e+00,9.178470e+01,4.801866e+01,5.740469e+01,2.009025e+01,4.241629e+01,2.013455e+01,5.264878e+01,1.244373e+01,3.393556e+01,6.937077e+00,1.928185e+01,2.481767e+01,4.028523e+01
2025-12-02 12:53:16,2.517682e+01,4.202357e+01,6.085174e+00,9.175573e+01,4.802502e+01,5.732982e+01,2.008578e+01,4.246264e+01,2.013058e+01,5.262055e+01,1.236694e+01,3.389300e+01,6.991113e+00,1.932480e+01,2.486222e+01,4.024609e+01
2025-12-02 12:53:46,2.487263e+01,4.223746e+01,5.639932e+00,9.183980e+01,4.752528e+01,5.801351e+01,2.009453e+01,4.242546e+01,2.022778e+01,5.268848e+01,1.256710e+01,3.394748e+01,6.961930e+00,1.912266e+01,2.487970e+01,4.018148e+01
2025-12-02 12:54:16,2.441906e+01,4.206668e+01,5.120702e+00,9.167870e+01,4.709925e+01,5.833002e+01,2.016088e+01,4.275566e+01,2.022603e+01,5.280022e+01,1.254244e+01,3.369208e+01,6.763590e+00,1.944153e+01,2.501752e+01,3.999070e+01
2025-12-02 12:54:46,2.449664e+01,4.232081e+01,5.118585e+00,9.176724e+01,4.702974e+01,5.852698e+01,2.011380e+01,4.253799e+01,2.031038e+01,5.271621e+01,1.265060e+01,3.382387e+01,6.842546e+00,1.915568e+01,2.492056e+01,4.003895e+01
2025-12-02 12:55:16,2.450430e+01,4.238829e+01,5.081846e+00,9.183654e+01,4.696050e+01,5.858323e+01,2.009339e+01,4.246104e+01,2.030748e+01,5.268330e+01,1.262148e+01,3.386420e+01,6.892988e+00,1.904255e+01,2.491461e+01,4.006157e+01
2025-12-02 12:55:46,2.449252e+01,4.233611e+01,5.127182e+00,9.177822e+01,4.696870e+01,5.849650e+01,2.009196e+01,4.247257e+01,2.029778e+01,5.271754e+01,1.263906e+01,3.383249e+01,6.838903e+00,1.911766e+01,2.492665e+01,4.002213e+01
2025-12-02 12:56:16,2.445907e+01,4.234465e+01,5.118558e+00,9.180415e+01,4.702533e+01,5.854559e+01,2.008247e+01,4.247533e+01,2.027014e+01,5.271073e+01,1.259911e+01,3.391554e+01,6.825598e+00,1.906912e+01,2.492032e+01,4.002597e+01
2025-12-02 12:56:46,2.443184e+01,4.221324e+01,5.164096e+00,9.171349e+01,4.696608e+01,5.834201e+01,2.009345e+01,4.262148e+01,2.025360e+01,5.269835e+01,1.254751e+01,3.382489e+01,6.813614e+00,1.916295e+01,2.499195e+01,3.996788e+01
2025-12-02 12:57:16,2.442939e+01,4.219640e+01,5.145114e+00,9.177158e+01,4.690297e+01,5.837616e+01,2.007914e+01,4.256067e+01,2.026319e+01,5.266586e+01,1.256942e+01,3.384433e+01,6.879232e+00,1.913901e+01,2.495710e+01,3.995340e+01
2025-12-02 12:57:46,2.439060e+01,4.252368e+01,5.065841e+00,9.186073e+01,4.702080e+01,5.857415e+01,2.005817e+01,4.239995e+01,2.026888e+01,5.260549e+01,1.247759e+01,3.399538e+01,6.716991e+00,1.888165e+01,2.489826e+01,4.015703e+01
2025-12-02 12:58:16,2.433640e+01,4.247643e+01,5.024877e+00,9.181229e+01,4.699489e+01,5.853846e+01,2.003839e+01,4.244645e+01,2.022913e+01,5.262795e+01,1.238281e+01,3.400598e+01,6.672530e+00,1.885974e+01,2.493110e+01,4.017925e+01
2025-12-02 12:58:46,2.437458e+01,4.228809e+01,5.071146e+00,9.175824e+01,4.691815e+01,5.844818e+01,2.003100e+01,4.246983e+01,2.023154e+01,5.260393e+01,1.245262e+01,3.387223e+01,6.780951e+00,1.902854e+01,2.494213e+01,4.001732e+01
2025-12-02 12:59:16,2.436970e+01,4.251146e+01,5.056497e+00,9.183393e+01,4.697615e+01,5.855693e+01,2.002105e+01,4.238000e+01,2.027406e+01,5.258424e+01,1.243113e+01,3.397244e+01,6.672786e+00,1.881471e+01,2.490169e+01,4.012875e+01
2025-12-02 12:59:46,2.428372e+01,4.246523e+01,5.047202e+00,9.177392e+01,4.708585e+01,5.844224e+01,2.003527e+01,4.246277e+01,2.019937e+01,5.261161e+01,1.231380e+01,3.387283e+01,6.593532e+00,1.885780e+01,2.495656e+01,4.017618e+01
2025-12-02 13:00:16,2.422192e+01,4.227097e+01,4.973446e+00,9.171366e+01,4.735785e+01,5.819903e+01,2.014649e+01,4.263896e+01,1.998025e+01,5.268148e+01,1.214116e+01,3.367255e+01,6.367909e+00,1.930787e+01,2.508179e+01,4.013880e+01
2025-12-02 13:00:46,2.426504e+01,4.220547e+01,5.004776e+00,9.175966e+01,4.724439e+01,5.828929e+01,2.009734e+01,4.249381e+01,2.003856e+01,5.267933e+01,1.231775e+01,3.365396e+01,6.336578e+00,1.932827e+01,2.502567e+01,4.007677e+01
2025-12-02 13:01:16,2.428089e+01,4.197579e+01,5.110598e+00,9.168273e+01,4.718951e+01,5.805448e+01,2.007448e+01,4.261566e+01,2.006655e+01,5.269787e+01,1.229868e+01,3.349531e+01,6.468032e+00,1.948627e+01,2.506732e+01,3.989429e+01
2025-12-02 13:01:46,2.423532e+01,4.204148e+01,5.013868e+00,9.169786e+01,4.732606e+01,5.802514e+01,2.011728e+01,4.268735e+01,1.999096e+01,5.269593e+01,1.213753e+01,3.351546e+01,6.360714e+00,1.952578e+01,2.508949e+01,3.997392e+01
2025-12-02 13:02:16,2.426797e+01,4.203592e+01,5.089562e+00,9.172293e+01,4.727627e+01,5.807995e+01,2.009323e+01,4.266674e+01,2.000636e+01,5.265148e+01,1.220035e+01,3.348973e+01,6.355132e+00,1.948048e+01,2.503974e+01,3.992737e+01
2025-12-02 13:02:46,2.429234e+01,4.202101e+01,5.155246e+00,9.175105e+01,4.681745e+01,5.811244e+01,1.998347e+01,4.245790e+01,2.017306e+01,5.256016e+01,1.236531e+01,3.351929e+01,6.714672e+00,1.914930e+01,2.506146e+01,3.983966e+01
2025-12-02 13:03:16,2.429804e+01,4.207140e+01,5.108665e+00,9.177107e+01,4.682885e+01,5.814139e+01,1.995396e+01,4.237804e+01,2.015169e+01,5.254644e+01,1.223157e+01,3.355963e+01,6.699333e+00,1.906145e+01,2.503151e+01,3.987044e+01
2025-12-02 13:03:46,2.426319e+01,4.226880e+01,4.940747e+00,9.184301e+01,4.679953e+01,5.841639e+01,1.987670e+01,4.220717e+01,2.011247e+01,5.251130e+01,1.218531e+01,3.373173e+01,6.699542e+00,1.881952e+01,2.494405e+01,4.004039e+01
2025-12-02 13:04:16,2.427757e+01,4.217164e+01,5.020285e+00,9.175982e+01,4.674789e+01,5.831232e+01,1.990243e+01,4.217261e+01,2.012108e+01,5.245662e+01,1.223792e+01,3.365903e+01,6.677358e+00,1.890104e+01,2.500171e+01,3.995830e+01
2025-12-02 13:04:46,2.432321e+01,4.226521e+01,5.103310e+00,9.179502e+01,4.676113e+01,5.837375e+01,1.998098e+01,4.220644e+01,2.012820e+01,5.237510e+01,1.229597e+01,3.370108e+01,6.574490e+00,1.901505e+01,2.495787e+01,3.986314e+01
2025-12-02 13:05:16,2.426628e+01,4.230619e+01,5.083232e+00,9.176347e+01,4.682901e+01,5.833920e+01,2.002310e+01,4.226119e+01,1.995607e+01,5.229570e+01,1.214017e+01,3.373010e+01,6.424638e+00,1.911180e+01,2.501285e+01,3.992398e+01
2025-12-02 13:05:46,2.440723e+01,4.248718e+01,5.137177e+00,9.182953e+01,4.670975e+01,5.850910e+01,2.027609e+01,4.228639e+01,1.982441e+01,5.208859e+01,1.197259e+01,3.402348e+01,6.292223e+00,1.956781e+01,2.497058e+01,3.973088e+01
2025-12-02 13:06:16,2.560985e+01,4.325238e+01,6.153102e+00,9.230471e+01,4.625328e+01,5.863824e+01,2.266273e+01,4.311877e+01,1.841271e+01,5.061017e+01,1.158117e+01,3.629523e+01,7.710528e+00,2.384909e+01,2.633394e+01,3.722778e+01
2025-12-02 13:06:46,2.593928e+01,4.345731e+01,6.504926e+00,9.223278e+01,4.601944e+01,5.869373e+01,2.320218e+01,4.335140e+01,1.817580e+01,5.020909e+01,1.168176e+01,3.689847e+01,8.095450e+00,2.471239e+01,2.669646e+01,3.644808e+01
2025-12-02 13:07:16,2.569459e+01,4.331470e+01,6.480391e+00,9.221184e+01,4.609110e+01,5.841335e+01,2.326589e+01,4.335800e+01,1.838141e+01,5.021128e+01,1.174964e+01,3.661147e+01,7.846893e+00,2.465875e+01,2.683127e+01,3.663129e+01
2025-12-02 13:07:46,2.575772e+01,4.325556e+01,6.472540e+00,9.215389e+01,4.584651e+01,5.842011e+01,2.327710e+01,4.326390e+01,1.845811e+01,5.021748e+01,1.163785e+01,3.670702e+01,8.027956e+00,2.456436e+01,2.674845e+01,3.652674e+01
2025-12-02 13:08:16,2.564471e+01,4.339293e+01,6.396749e+00,9.216775e+01,4.603862e+01,5.855703e+01,2.315622e+01,4.319647e+01,1.840543e+01,5.006667e+01,1.153942e+01,3.650561e+01,7.781201e+00,2.455271e+01,2.676101e+01,3.667947e+01
2025-12-02 13:08:46,2.568619e+01,4.321860e+01,6.441915e+00,9.210515e+01,4.591455e+01,5.837015e+01,2.327652e+01,4.317992e+01,1.840773e+01,5.017239e+01,1.160041e+01,3.656520e+01,7.889770e+00,2.463394e+01,2.672716e+01,3.663026e+01
2025-12-02 13:09:16,2.575060e+01,4.325415e+01,6.481439e+00,9.212430e+01,4.585630e+01,5.840141e+01,2.330844e+01,4.311709e+01,1.839856e+01,5.012880e+01,1.161048e+01,3.653840e+01,7.923023e+00,2.464086e+01,2.675428e+01,3.656198e+01
2025-12-02 13:09:46,2.570264e+01,4.311310e+01,6.433356e+00,9.207315e+01,4.581124e+01,5.830692e+01,2.325165e+01,4.310947e+01,1.843326e+01,5.020902e+01,1.162931e+01,3.659282e+01,7.905365e+00,2.456826e+01,2.669768e+01,3.657742e+01
2025-12-02 13:10:16,2.563799e+01,4.308223e+01,6.451390e+00,9.206271e+01,4.579550e+01,5.821018e+01,2.326081e+01,4.330684e+01,1.834228e+01,5.019956e+01,1.171563e+01,3.651221e+01,7.914344e+00,2.441089e+01,2.696006e+01,3.655046e+01
2025-12-02 13:10:46,2.577024e+01,4.319410e+01,6.517994e+00,9.209024e+01,4.552295e+01,5.852087e+01,2.323829e+01,4.303734e+01,1.850147e+01,5.015781e+01,1.175841e+01,3.658444e+01,8.020677e+00,2.394814e+01,2.686310e+01,3.643253e+01
2025-12-02 13:11:16,2.573727e+01,4.313030e+01,6.470833e+00,9.202905e+01,4.550834e+01,5.840982e+01,2.320760e+01,4.305832e+01,1.849558e+01,5.017250e+01,1.170008e+01,3.655772e+01,8.004291e+00,2.408672e+01,2.691303e+01,3.644724e+01
2025-12-02 13:11:46,2.574542e+01,4.315739e+01,6.509911e+00,9.200274e+01,4.543851e+01,5.836974e+01,2.312229e+01,4.295262e+01,1.856460e+01,5.012737e+01,1.157649e+01,3.651796e+01,7.962200e+00,2.394302e+01,2.695491e+01,3.636760e+01
2025-12-02 13:12:16,2.574613e+01,4.343716e+01,6.414378e+00,9.215015e+01,4.557705e+01,5.878789e+01,2.288739e+01,4.287495e+01,1.858044e+01,4.998891e+01,1.150209e+01,3.641794e+01,7.814652e+00,2.378539e+01,2.689442e+01,3.641784e+01
2025-12-02 13:12:46,2.567800e+01,4.341621e+01,6.381739e+00,9.214604e+01,4.567123e+01,5.880700e+01,2.288440e+01,4.290714e+01,1.849777e+01,4.996872e+01,1.151443e+01,3.631903e+01,7.747561e+00,2.382625e+01,2.687990e+01,3.650358e+01
2025-12-02 13:13:16,2.571708e+01,4.347429e+01,6.386920e+00,9.221519e+01,4.573894e+01,5.885667e+01,2.298711e+01,4.294409e+01,1.840058e+01,4.986395e+01,1.149629e+01,3.635888e+01,7.796475e+00,2.404160e+01,2.699823e+01,3.645765e+01
2025-12-02 13:13:46,2.758521e+01,4.443356e+01,7.461241e+00,9.294033e+01,4.523223e+01,5.837446e+01,2.669248e+01,4.387480e+01,1.676783e+01,4.811415e+01,1.143288e+01,3.909453e+01,1.275363e+01,3.013241e+01,3.113681e+01,3.412765e+01
2025-12-02 13:14:16,2.768756e+01,4.438480e+01,7.491722e+00,9.279659e+01,4.504046e+01,5.826391e+01,2.678081e+01,4.378938e+01,1.677033e+01,4.812769e+01,1.136233e+01,3.919481e+01,1.297717e+01,3.030365e+01,3.136085e+01,3.395755e+01
2025-12-02 13:14:46,2.756956e+01,4.430396e+01,7.446536e+00,9.276617e+01,4.511923e+01,5.824415e+01,2.666294e+01,4.384676e+01,1.673423e+01,4.815716e+01,1.137543e+01,3.902511e+01,1.281048e+01,3.018650e+01,3.128565e+01,3.402279e+01
2025-12-02 13:15:16,2.761794e+01,4.423839e+01,7.477757e+00,9.271678e+01,4.503366e+01,5.810011e+01,2.675183e+01,4.388668e+01,1.667768e+01,4.813490e+01,1.134101e+01,3.907859e+01,1.309156e+01,3.043707e+01,3.150208e+01,3.390903e+01
2025-12-02 13:15:46,2.755150e+01,4.441986e+01,7.457817e+00,9.272573e+01,4.518710e+01,5.850366e+01,2.669993e+01,4.386111e+01,1.668121e+01,4.796116e+01,1.136767e+01,3.898060e+01,1.266047e+01,3.013194e+01,3.125016e+01,3.401476e+01
2025-12-02 13:16:16,2.751628e+01,4.430823e+01,7.507893e+00,9.265891e+01,4.513588e+01,5.835020e+01,2.669933e+01,4.394537e+01,1.663990e+01,4.799228e+01,1.136329e+01,3.898521e+01,1.265646e+01,3.013865e+01,3.134829e+01,3.400749e+01
2025-12-02 13:16:46,2.748990e+01,4.421546e+01,7.486619e+00,9.255390e+01,4.507301e+01,5.817099e+01,2.668768e+01,4.390213e+01,1.666623e+01,4.809203e+01,1.132306e+01,3.894670e+01,1.272822e+01,3.014890e+01,3.142241e+01,3.399765e+01
2025-12-02 13:17:16,2.749927e+01,4.417864e+01,7.491015e+00,9.253871e+01,4.500374e+01,5.814063e+01,2.665906e+01,4.375138e+01,1.669180e+01,4.816025e+01,1.131800e+01,3.896053e+01,1.277130e+01,3.012446e+01,3.138806e+01,3.395178e+01
2025-12-02 13:17:46,2.763972e+01,4.428694e+01,7.513626e+00,9.256413e+01,4.496046e+01,5.815732e+01,2.681753e+01,4.369135e+01,1.672878e+01,4.810809e+01,1.126492e+01,3.911470e+01,1.300932e+01,3.030602e+01,3.148283e+01,3.384636e+01
2025-12-02 13:18:16,2.886061e+01,4.515139e+01,8.063783e+00,9.316298e+01,4.471084e+01,5.806572e+01,2.929203e+01,4.395571e+01,1.612943e+01,4.705581e+01,1.110474e+01,4.099187e+01,1.675419e+01,3.379093e+01,3.491161e+01,3.288536e+01
2025-12-02 13:18:46,2.963424e+01,4.557118e+01,8.382592e+00,9.343123e+01,4.461917e+01,5.781495e+01,3.102140e+01,4.427873e+01,1.556160e+01,4.640863e+01,1.112819e+01,4.218780e+01,1.953041e+01,3.650657e+01,3.761214e+01,3.222196e+01
2025-12-02 13:19:16,2.969640e+01,4.559937e+01,8.432546e+00,9.341886e+01,4.459547e+01,5.775468e+01,3.111328e+01,4.427251e+01,1.551871e+01,4.633825e+01,1.110577e+01,4.228491e+01,1.971661e+01,3.666931e+01,3.786568e+01,3.213059e+01
2025-12-02 13:19:46,2.956211e+01,4.538875e+01,8.428200e+00,9.336765e+01,4.458942e+01,5.765588e+01,3.100267e+01,4.427284e+01,1.542514e+01,4.633120e+01,1.114395e+01,4.220614e+01,1.955466e+01,3.660525e+01,3.769136e+01,3.215824e+01
2025-12-02 13:20:16,2.954772e+01,4.540728e+01,8.393346e+00,9.336221e+01,4.467694e+01,5.779969e+01,3.092422e+01,4.429265e+01,1.547854e+01,4.624122e+01,1.119073e+01,4.226920e+01,1.938942e+01,3.651633e+01,3.758466e+01,3.213203e+01
2025-12-02 13:20:46,2.952656e+01,4.540276e+01,8.392611e+00,9.327854e+01,4.457242e+01,5.770259e+01,3.086644e+01,4.427184e+01,1.551007e+01,4.638753e+01,1.111576e+01,4.219141e+01,1.939196e+01,3.641395e+01,3.754541e+01,3.215591e+01
2025-12-02 13:21:16,2.950281e+01,4.539211e+01,8.382715e+00,9.325925e+01,4.458636e+01,5.771108e+01,3.079850e+01,4.417001e+01,1.553846e+01,4.640735e+01,1.109901e+01,4.218103e+01,1.930471e+01,3.631248e+01,3.745169e+01,3.214755e+01
2025-12-02 13:21:46,2.948268e+01,4.539574e+01,8.373854e+00,9.323115e+01,4.457920e+01,5.773628e+01,3.077690e+01,4.413639e+01,1.556166e+01,4.640310e+01,1.107416e+01,4.213912e+01,1.924621e+01,3.625828e+01,3.733026e+01,3.214469e+01
2025-12-02 13:22:16,2.958382e+01,4.541639e+01,8.407468e+00,9.331684e+01,4.461853e+01,5.771197e+01,3.102126e+01,4.428468e+01,1.541690e+01,4.625089e+01,1.113755e+01,4.235341e+01,1.957194e+01,3.671061e+01,3.775982e+01,3.207614e+01
2025-12-02 13:22:46,2.955822e+01,4.541339e+01,8.372667e+00,9.339625e+01,4.467976e+01,5.777411e+01,3.100333e+01,4.433440e+01,1.532821e+01,4.610730e+01,1.122763e+01,4.245762e+01,1.948060e+01,3.679884e+01,3.785859e+01,3.203681e+01
2025-12-02 13:23:16,3.050203e+01,4.594697e+01,8.754997e+00,9.387039e+01,4.453475e+01,5.745482e+01,3.304004e+01,4.460898e+01,1.494608e+01,4.540348e+01,1.121477e+01,4.399528e+01,2.263340e+01,3.974903e+01,4.113703e+01,3.157126e+01
2025-12-02 13:23:46,3.156770e+01,4.657022e+01,9.164418e+00,9.424320e+01,4.437374e+01,5.716824e+01,3.507710e+01,4.489222e+01,1.456055e+01,4.469995e+01,1.125106e+01,4.566575e+01,2.602938e+01,4.276625e+01,4.472180e+01,3.111213e+01
2025-12-02 13:24:16,3.154542e+01,4.656214e+01,9.165248e+00,9.414690e+01,4.429577e+01,5.713132e+01,3.504543e+01,4.489323e+01,1.450955e+01,4.481127e+01,1.122579e+01,4.559915e+01,2.603665e+01,4.280906e+01,4.477355e+01,3.116377e+01
2025-12-02 13:24:46,3.152450e+01,4.647417e+01,9.155250e+00,9.416614e+01,4.431971e+01,5.708055e+01,3.498986e+01,4.491936e+01,1.445285e+01,4.472831e+01,1.122699e+01,4.552501e+01,2.603125e+01,4.279538e+01,4.473967e+01,3.107516e+01
2025-12-02 13:25:16,3.150379e+01,4.650494e+01,9.177737e+00,9.410926e+01,4.432448e+01,5.712906e+01,3.502732e+01,4.485591e+01,1.450963e+01,4.474214e+01,1.117825e+01,4.547850e+01,2.590776e+01,4.269988e+01,4.465427e+01,3.108904e+01
2025-12-02 13:25:46,3.150710e+01,4.646492e+01,9.135060e+00,9.418009e+01,4.435118e+01,5.709435e+01,3.494522e+01,4.492300e+01,1.444699e+01,4.463647e+01,1.123667e+01,4.546015e+01,2.602891e+01,4.274517e+01,4.469843e+01,3.105068e+01
2025-12-02 13:26:16,3.155492e+01,4.659717e+01,9.148804e+00,9.417258e+01,4.433058e+01,5.723960e+01,3.485503e+01,4.486987e+01,1.448371e+01,4.456033e+01,1.125046e+01,4.540169e+01,2.595002e+01,4.262058e+01,4.473040e+01,3.108136e+01
2025-12-02 13:26:46,3.162138e+01,4.679249e+01,9.183235e+00,9.417408e+01,4.423132e+01,5.748952e+01,3.489034e+01,4.476401e+01,1.463185e+01,4.451253e+01,1.125848e+01,4.530259e+01,2.583665e+01,4.255000e+01,4.486943e+01,3.118749e+01
2025-12-02 13:27:16,3.155209e+01,4.660145e+01,9.112646e+00,9.420794e+01,4.432814e+01,5.732295e+01,3.481414e+01,4.481807e+01,1.450232e+01,4.450763e+01,1.124190e+01,4.535633e+01,2.595914e+01,4.261237e+01,4.477001e+01,3.108636e+01
2025-12-02 13:27:46,3.094691e+01,4.626727e+01,8.910518e+00,9.389759e+01,4.431647e+01,5.749857e+01,3.359340e+01,4.458554e+01,1.475715e+01,4.494415e+01,1.115931e+01,4.448407e+01,2.393019e+01,4.087718e+01,4.278112e+01,3.133328e+01
2025-12-02 13:28:16,2.956429e+01,4.542756e+01,8.379949e+00,9.316216e+01,4.453889e+01,5.795882e+01,3.056341e+01,4.406988e+01,1.531779e+01,4.581381e+01,1.099410e+01,4.252163e+01,1.915166e+01,3.647873e+01,3.792630e+01,3.172135e+01
2025-12-02 13:28:46,2.972655e+01,4.566963e+01,8.471621e+00,9.307407e+01,4.438062e+01,5.797555e+01,3.056136e+01,4.388427e+01,1.563996e+01,4.598161e+01,1.072749e+01,4.232496e+01,1.946877e+01,3.630264e+01,3.803507e+01,3.165721e+01
2025-12-02 13:29:16,2.976758e+01,4.568471e+01,8.429621e+00,9.315337e+01,4.434502e+01,5.817854e+01,3.045977e+01,4.389699e+01,1.564827e+01,4.588200e+01,1.078716e+01,4.242434e+01,1.927848e+01,3.614641e+01,3.802609e+01,3.171978e+01
2025-12-02 13:29:46,2.975570e+01,4.563613e+01,8.413224e+00,9.313938e+01,4.429579e+01,5.812362e+01,3.041890e+01,4.387863e+01,1.560134e+01,4.591775e+01,1.079159e+01,4.241631e+01,1.925933e+01,3.616921e+01,3.808952e+01,3.172198e+01
2025-12-02 13:30:16,2.963348e+01,4.548578e+01,8.330172e+00,9.318613e+01,4.438176e+01,5.808731e+01,3.051651e+01,4.403442e+01,1.545253e+01,4.581114e+01,1.095370e+01,4.245715e+01,1.915320e+01,3.638100e+01,3.798810e+01,3.175056e+01
2025-12-02 13:30:46,2.960660e+01,4.543519e+01,8.365231e+00,9.319156e+01,4.439803e+01,5.802394e+01,3.050086e+01,4.403270e+01,1.539863e+01,4.574871e+01,1.092798e+01,4.241221e+01,1.916425e+01,3.639933e+01,3.797282e+01,3.171633e+01
2025-12-02 13:31:16,2.956122e+01,4.537189e+01,8.365871e+00,9.313879e+01,4.442417e+01,5.787144e+01,3.052188e+01,4.405871e+01,1.530173e+01,4.574228e+01,1.090657e+01,4.235831e+01,1.918297e+01,3.645515e+01,3.802237e+01,3.169002e+01
2025-12-02 13:31:46,2.857947e+01,4.482837e+01,7.879947e+00,9.253402e+01,4.443400e+01,5.831195e+01,2.808978e+01,4.343839e+01,1.625732e+01,4.679775e+01,1.070747e+01,4.072533e+01,1.556539e+01,3.273027e+01,3.462929e+01,3.249854e+01
